section_id,section_title,topic_id,topic_title,question_id,question_text,option_a,option_b,option_c,option_d,option_e,correct_answer,explanation
CAL,Calculation Topics for the GPhC Pre-Reg Exam,pharmacokinetics,Pharmacokinetic Calculations,PKC016,"A drug has a clearance of 6 L/hour and a volume of distribution of 24 L. Using the formula t½ = (0.693 × Vd) ÷ Cl, what is the elimination half-life of the drug, in hours? Give your answer to two decimal places.",1.39 hours,2.08 hours,2.77 hours,4.00 hours,6.93 hours,2.77 hours,t½ = (0.693 × 24) ÷ 6 = 16.632 ÷ 6 = 2.772 ≈ 2.77 hours.
CAL,Calculation Topics for the GPhC Pre-Reg Exam,pharmacokinetics,Pharmacokinetic Calculations,PKC017,"A patient receives a once-daily dose of gentamicin and the peak plasma concentration is 8 mg/L. The patient's gentamicin half-life is 3 hours. What is the minimum time, in hours, that must elapse from the peak before the trough concentration falls to 2 mg/L?",3 hours,6 hours,9 hours,12 hours,24 hours,6 hours,8 mg/L → 4 mg/L (1 half-life) → 2 mg/L (2 half-lives). Time = 2 × 3 = 6 hours.
CAL,Calculation Topics for the GPhC Pre-Reg Exam,pharmacokinetics,Pharmacokinetic Calculations,PKC018,"An 82-year-old woman weighing 58 kg with atrial fibrillation has a serum creatinine of 145 micromol/L. She is being initiated on apixaban for stroke prevention. The standard dose is 5 mg twice daily, but the dose is reduced to 2.5 mg twice daily if the patient meets at least 2 of the following 3 criteria: age ≥80 years, body weight ≤60 kg, serum creatinine ≥133 micromol/L. Which dose is appropriate for this patient?",2.5 mg once daily,2.5 mg twice daily,5 mg once daily,5 mg twice daily,10 mg once daily,2.5 mg twice daily,"Patient meets all 3 criteria: age 82 (≥80), weight 58 kg (≤60), SCr 145 (≥133). With ≥2 criteria met, the dose is reduced to 2.5 mg BD."
CAL,Calculation Topics for the GPhC Pre-Reg Exam,pharmacokinetics,Pharmacokinetic Calculations,PKC019,"A 70-year-old man weighing 80 kg has a serum creatinine of 180 micromol/L. He is to be prescribed a renally cleared antibiotic with a standard dose of 400 mg. Use the Cockcroft-Gault equation for males: CrCl (mL/min) = [(140 − age) × weight × 1.23] ÷ serum creatinine. Dose adjustments are: 100% of usual dose if CrCl >50 mL/min; 75% if CrCl 30–50 mL/min; 50% if CrCl 15–29 mL/min. What is the adjusted dose for this patient, in mg?",100 mg,200 mg,300 mg,400 mg,500 mg,300 mg,CrCl = [(140 − 70) × 80 × 1.23] ÷ 180 = (70 × 80 × 1.23) ÷ 180 = 6888 ÷ 180 = 38.27 mL/min. This falls in the 30–50 range → 75% of usual dose = 0.75 × 400 = 300 mg.
CAL,Calculation Topics for the GPhC Pre-Reg Exam,pharmacokinetics,Pharmacokinetic Calculations,PKC020,"A 50-year-old man is 6 feet (72 inches) tall. The Devine formula for ideal body weight (IBW) in males is: IBW (kg) = 50 + 2.3 × (height in inches − 60). What is his ideal body weight, in kg? Give your answer to one decimal place.",50.0 kg,62.6 kg,72.0 kg,77.6 kg,82.4 kg,77.6 kg,"IBW = 50 + 2.3 × (72 − 60) = 50 + 2.3 × 12 = 50 + 27.6 = 77.6 kg. (For obese patients, IBW is often used in place of total body weight for dosing aminoglycosides and certain other drugs.)"
CAL,Calculation Topics for the GPhC Pre-Reg Exam,quantities-to-supply,Quantities to Supply Calculations,QTS001,"A prescription is received for prednisolone 5 mg tablets for a 58-year-old man with a flare of polymyalgia rheumatica. The dose is to be reduced gradually as follows: 30 mg once daily for 2 weeks, then 25 mg once daily for 2 weeks, then 20 mg once daily for 2 weeks, then 15 mg once daily for 4 weeks. The pharmacy stocks prednisolone 5 mg tablets only. How many prednisolone 5 mg tablets are required to complete this course?",210 tablets,252 tablets,294 tablets,336 tablets,420 tablets,294 tablets,"Daily tablet count: 30 mg = 6, 25 mg = 5, 20 mg = 4, 15 mg = 3. Tablets per stage: (6×14) + (5×14) + (4×14) + (3×28) = 84 + 70 + 56 + 84 = 294 tablets."
CAL,Calculation Topics for the GPhC Pre-Reg Exam,quantities-to-supply,Quantities to Supply Calculations,QTS002,"An 11-year-old boy who weighs 35 kg has juvenile idiopathic arthritis. He is prescribed sulfasalazine according to the following regimen: 5 mg/kg twice daily for 1 week, then 10 mg/kg twice daily for 1 week, then 20 mg/kg twice daily for 1 week, then maintenance 25 mg/kg twice daily. How many mL of sulfasalazine 250 mg/5 mL oral suspension are required for the first 4 weeks of treatment?",294 mL,392 mL,490 mL,588 mL,686 mL,588 mL,"Weekly mg totals (mg/kg × 35 kg × 2 doses × 7 days): Week 1: 5×35×2×7 = 2450 mg. Week 2: 10×35×2×7 = 4900 mg. Week 3: 20×35×2×7 = 9800 mg. Week 4: 25×35×2×7 = 12,250 mg. Total = 29,400 mg. Volume = (29,400 ÷ 250) × 5 = 588 mL."
CAL,Calculation Topics for the GPhC Pre-Reg Exam,quantities-to-supply,Quantities to Supply Calculations,QTS003,A 16-year-old patient is started on levetiracetam for focal seizures. The titration regimen is: 250 mg (1 tablet) once a day for 1 week; then 250 mg (1 tablet) twice a day for 2 weeks; then 500 mg (2 tablets) twice a day for 2 weeks; then 750 mg (3 tablets) twice a day ongoing. How many levetiracetam 250 mg tablets are required for the first 8 weeks of treatment?,175 tablets,196 tablets,217 tablets,238 tablets,280 tablets,217 tablets,Week 1: 1 × 7 = 7 tabs. Weeks 2–3: 2 × 14 = 28 tabs. Weeks 4–5: 4 × 14 = 56 tabs. Weeks 6–8: 6 × 21 = 126 tabs. Total = 7 + 28 + 56 + 126 = 217 tablets.
CAL,Calculation Topics for the GPhC Pre-Reg Exam,quantities-to-supply,Quantities to Supply Calculations,QTS004,"A 4-year-old girl who weighs 17 kg has epilepsy. She is prescribed clobazam 250 micrograms/kg PO twice daily. Clobazam 10 mg/5 mL oral suspension is available, supplied with a 5 mL oral syringe with 0.5 mL graduations. Each dose should be rounded to the nearest 0.5 mL. How many mL of clobazam 10 mg/5 mL oral suspension are required to provide 4 weeks of treatment?",56 mL,84 mL,112 mL,119 mL,140 mL,112 mL,Single dose mg = 0.25 mg/kg × 17 kg = 4.25 mg. Single dose volume = (4.25 ÷ 10) × 5 = 2.125 mL → rounded to 2.0 mL. Daily volume = 2.0 × 2 = 4.0 mL. 4 weeks (28 days) = 4.0 × 28 = 112 mL.
CAL,Calculation Topics for the GPhC Pre-Reg Exam,quantities-to-supply,Quantities to Supply Calculations,QTS005,An 11-year-old girl weighing 36 kg requires rifampicin to prevent a secondary case of meningococcal meningitis. The BNFC dose is 10 mg/kg twice daily for 2 days. Rifampicin 100 mg/5 mL oral suspension is available. How many mL of rifampicin oral suspension are required to complete this prophylactic course?,36 mL,54 mL,72 mL,90 mL,108 mL,72 mL,Single dose = 10 mg/kg × 36 kg = 360 mg. Single dose volume = (360 ÷ 100) × 5 = 18 mL. Total doses = 2 BD × 2 days = 4 doses. Total volume = 4 × 18 = 72 mL.
CAL,Calculation Topics for the GPhC Pre-Reg Exam,quantities-to-supply,Quantities to Supply Calculations,QTS006,"A patient requests a salbutamol 100 micrograms/dose inhaler (200 doses per inhaler) for use as 2 puffs four times a day when required. Assuming maximum daily use, how many inhalers are needed to provide a 28-day supply?",1 inhaler,2 inhalers,3 inhalers,4 inhalers,5 inhalers,2 inhalers,Max daily use = 2 puffs × 4 doses = 8 puffs/day. 28-day total = 8 × 28 = 224 puffs. Inhalers needed = ceiling(224 ÷ 200) = 2 inhalers.
CAL,Calculation Topics for the GPhC Pre-Reg Exam,quantities-to-supply,Quantities to Supply Calculations,QTS007,A 9-year-old boy weighing 32 kg is prescribed amoxicillin 250 mg three times a day for 7 days for a chest infection. Amoxicillin 250 mg/5 mL oral suspension is supplied in 100 mL bottles. How many bottles should be dispensed?,1 bottle,2 bottles,3 bottles,4 bottles,5 bottles,2 bottles,Single dose volume = 5 mL. Total doses = 3 × 7 = 21. Total volume needed = 21 × 5 = 105 mL. Bottles needed = ceiling(105 ÷ 100) = 2 bottles.
CAL,Calculation Topics for the GPhC Pre-Reg Exam,quantities-to-supply,Quantities to Supply Calculations,QTS008,"A patient with type 1 diabetes uses 24 units of long-acting insulin once daily and 8 units of rapid-acting insulin three times daily with meals. Both insulins come in 3 mL pens (100 units/mL = 300 units per pen) supplied in packs of 5 pens. How many packs (of either type) are required to provide 28 days of supply, assuming separate pens for each insulin? (Express as combined total packs.)",1 pack,2 packs,3 packs,4 packs,5 packs,2 packs,Long-acting: 24 × 28 = 672 units → 3 pens (900 units) needed → 1 pack of 5. Rapid: 8 × 3 × 28 = 672 units → 3 pens needed → 1 pack of 5. Total = 2 packs (one of each insulin).
CAL,Calculation Topics for the GPhC Pre-Reg Exam,quantities-to-supply,Quantities to Supply Calculations,QTS009,"A patient is starting nicotine replacement therapy with the following regimen: 21 mg patches for 6 weeks, then 14 mg patches for 2 weeks, then 7 mg patches for 2 weeks. One patch is applied daily. Each patch strength is supplied in packs of 7 patches. How many packs of patches in total are required for the full course?",7 packs,8 packs,9 packs,10 packs,12 packs,10 packs,21 mg: 6 weeks × 7 days = 42 patches → 6 packs. 14 mg: 2 × 7 = 14 patches → 2 packs. 7 mg: 2 × 7 = 14 patches → 2 packs. Total = 6 + 2 + 2 = 10 packs.
CAL,Calculation Topics for the GPhC Pre-Reg Exam,quantities-to-supply,Quantities to Supply Calculations,QTS010,"A patient with bilateral open-angle glaucoma is prescribed latanoprost 50 micrograms/mL eye drops, 1 drop into each eye every evening. The drops are supplied in 2.5 mL bottles, with each bottle delivering approximately 50 drops. How many bottles are required for a 28-day supply?",1 bottle,2 bottles,3 bottles,4 bottles,5 bottles,2 bottles,Drops per day = 2 (one in each eye). Total drops over 28 days = 56. Bottles needed = ceiling(56 ÷ 50) = 2 bottles.
CAL,Calculation Topics for the GPhC Pre-Reg Exam,quantities-to-supply,Quantities to Supply Calculations,QTS011,"A 50-year-old woman is prescribed sequential combined HRT: estradiol 2 mg one tablet daily continuously, plus medroxyprogesterone acetate 10 mg one tablet daily for the last 14 days of each 28-day cycle. How many medroxyprogesterone acetate 10 mg tablets are required for 1 year (13 cycles)?",168 tablets,182 tablets,196 tablets,336 tablets,364 tablets,182 tablets,Tablets per cycle = 14. Total = 14 × 13 cycles = 182 tablets. (Note: a year of HRT typically uses 13 × 28-day cycles = 364 days.)
CAL,Calculation Topics for the GPhC Pre-Reg Exam,quantities-to-supply,Quantities to Supply Calculations,QTS012,"A 72-year-old man with metastatic cancer is prescribed morphine sulfate 30 mg modified-release tablets, one tablet twice a day for 28 days. The tablets are supplied in packs of 28 tablets. How many packs are required for 28 days of treatment?",1 pack,2 packs,3 packs,4 packs,5 packs,2 packs,Daily tablets = 2. 28-day total = 2 × 28 = 56 tablets. Packs needed = 56 ÷ 28 = 2 packs.
CAL,Calculation Topics for the GPhC Pre-Reg Exam,quantities-to-supply,Quantities to Supply Calculations,QTS013,"A 60-year-old patient with gastro-oesophageal reflux disease is prescribed lansoprazole 30 mg once daily for 4 weeks, then 15 mg once daily for a further 4 weeks. Both strengths are supplied in packs of 28 capsules. How many packs in total should be dispensed?","1 pack of 30 mg, 1 pack of 15 mg","2 packs of 30 mg, 1 pack of 15 mg","2 packs of 30 mg, 2 packs of 15 mg","3 packs of 30 mg, 1 pack of 15 mg",4 packs of 30 mg only,"1 pack of 30 mg, 1 pack of 15 mg",30 mg phase: 28 days × 1 capsule = 28 capsules → 1 pack of 28. 15 mg phase: 28 days × 1 capsule = 28 capsules → 1 pack of 28.
CAL,Calculation Topics for the GPhC Pre-Reg Exam,quantities-to-supply,Quantities to Supply Calculations,QTS014,A patient is prescribed a 21+7 (21 active pills then 7 placebo) combined oral contraceptive in a 28-day pack. She requests a 6-month supply (assume 6 months = 182 days). How many packs should be dispensed?,5 packs,6 packs,7 packs,8 packs,12 packs,7 packs,Days needed = 182. Packs needed = ceiling(182 ÷ 28) = ceiling(6.5) = 7 packs.
CAL,Calculation Topics for the GPhC Pre-Reg Exam,quantities-to-supply,Quantities to Supply Calculations,QTS015,"A patient with oral candidiasis is prescribed nystatin oral suspension 100,000 units four times a day for 14 days. The suspension is 100,000 units/mL and is supplied in 30 mL bottles. How many bottles should be dispensed?",1 bottle,2 bottles,3 bottles,4 bottles,5 bottles,2 bottles,Daily volume = 1 mL × 4 = 4 mL. 14-day total = 56 mL. Bottles = ceiling(56 ÷ 30) = 2 bottles.
CAL,Calculation Topics for the GPhC Pre-Reg Exam,quantities-to-supply,Quantities to Supply Calculations,QTS016,A patient with severe eczema affecting most of the body uses an emollient cream at a rate of 200 g per week. The emollient is supplied in 500 g tubs. How many tubs are required for a 30-day supply? Round up to the nearest whole tub.,1 tub,2 tubs,3 tubs,4 tubs,5 tubs,2 tubs,Daily use = 200 ÷ 7 = 28.57 g/day. 30-day total = 30 × 28.57 = 857.1 g. Tubs = ceiling(857.1 ÷ 500) = 2 tubs.
CAL,Calculation Topics for the GPhC Pre-Reg Exam,quantities-to-supply,Quantities to Supply Calculations,QTS017,A patient with rheumatoid arthritis is prescribed methotrexate 17.5 mg PO once weekly. The pharmacy stocks methotrexate 2.5 mg tablets only. How many tablets are required for 12 weeks of treatment?,42 tablets,60 tablets,84 tablets,105 tablets,120 tablets,84 tablets,Tablets per dose = 17.5 ÷ 2.5 = 7 tablets. Weekly tablets = 7. Total over 12 weeks = 7 × 12 = 84 tablets. (Methotrexate dosing errors due to confusion with daily dosing have caused fatalities — this is an MHRA/CHM safety priority.)
CAL,Calculation Topics for the GPhC Pre-Reg Exam,quantities-to-supply,Quantities to Supply Calculations,QTS018,"A 45-year-old woman who cannot swallow tablets is prescribed co-amoxiclav 500/125 mg/5 mL oral suspension, 5 mL three times a day for 7 days. The suspension is supplied in 100 mL bottles. How many bottles should be dispensed?",1 bottle,2 bottles,3 bottles,4 bottles,5 bottles,2 bottles,Daily volume = 5 mL × 3 = 15 mL. 7-day total = 105 mL. Bottles = ceiling(105 ÷ 100) = 2 bottles.
CAL,Calculation Topics for the GPhC Pre-Reg Exam,quantities-to-supply,Quantities to Supply Calculations,QTS019,"A patient is prescribed H. pylori triple-therapy eradication for 7 days: amoxicillin 1 g twice daily, clarithromycin 500 mg twice daily, and omeprazole 20 mg twice daily. The pharmacy stocks amoxicillin 500 mg capsules. How many amoxicillin 500 mg capsules are required for the course?",14 capsules,21 capsules,28 capsules,42 capsules,56 capsules,28 capsules,Capsules per dose = 1000 ÷ 500 = 2. Daily capsules = 2 × 2 = 4. Total = 4 × 7 = 28 capsules.
CAL,Calculation Topics for the GPhC Pre-Reg Exam,quantities-to-supply,Quantities to Supply Calculations,QTS020,"A patient with stable angina is prescribed glyceryl trinitrate (GTN) sublingual spray, 1–2 sprays under the tongue when required. The spray contains 200 metered doses per canister. Assuming the patient uses an average of 2 sprays per day (1 spray per dose, twice a day), how many days will one canister last?",50 days,67 days,100 days,150 days,200 days,100 days,"Daily use = 2 sprays. Days = 200 ÷ 2 = 100 days. (Note: GTN sprays should typically be replaced after 3 years even if doses remain, due to expiry.)"
CAL,Calculation Topics for the GPhC Pre-Reg Exam,dose-regimens,Dose and Dosage Regimens,DOS001,"A 6-month-old girl weighing 7.2 kg is prescribed paracetamol oral suspension 120 mg/5 mL for post-immunisation pyrexia. The dose is 15 mg/kg every 6 hours when required, to a maximum of 4 doses in 24 hours. Each dose should be rounded to the nearest 0.1 mL. What is the maximum total volume, in mL, of paracetamol suspension this patient could receive in 24 hours?",4.5 mL,9.0 mL,13.5 mL,18.0 mL,22.5 mL,18.0 mL,Single dose = 15 × 7.2 = 108 mg. Volume = (108 ÷ 120) × 5 = 4.5 mL (no rounding needed). Max 24-hour volume = 4 × 4.5 = 18.0 mL.
CAL,Calculation Topics for the GPhC Pre-Reg Exam,dose-regimens,Dose and Dosage Regimens,DOS002,"A 14 kg child requires a single stat dose of amoxicillin 50 mg/kg as endocarditis prophylaxis before a dental procedure. Amoxicillin 250 mg/5 mL oral suspension is available. What volume, in mL, should be administered?",7 mL,10 mL,14 mL,17.5 mL,21 mL,14 mL,Dose = 50 × 14 = 700 mg. Volume = (700 ÷ 250) × 5 = 14 mL.
CAL,Calculation Topics for the GPhC Pre-Reg Exam,dose-regimens,Dose and Dosage Regimens,DOS003,An 11-year-old girl with vasculitis weighing 37 kg has a body surface area (BSA) of 1.2 m² and requires rituximab 750 mg/m². How many milligrams of rituximab are required for one dose?,750 mg,825 mg,900 mg,975 mg,1050 mg,900 mg,Dose = 750 mg/m² × 1.2 m² = 900 mg.
CAL,Calculation Topics for the GPhC Pre-Reg Exam,dose-regimens,Dose and Dosage Regimens,DOS004,"A 9 kg infant is prescribed cefalexin 30 mg/kg twice daily (max 1 g per dose). Cefalexin 250 mg/5 mL oral suspension is available. What volume, in mL, should be administered for each dose?",2.7 mL,3.6 mL,5.4 mL,7.2 mL,10.8 mL,5.4 mL,Dose per kg × weight = 30 × 9 = 270 mg per dose (below 1 g max). Volume = (270 ÷ 250) × 5 = 5.4 mL.
CAL,Calculation Topics for the GPhC Pre-Reg Exam,dose-regimens,Dose and Dosage Regimens,DOS005,A 45-year-old woman is 1.70 m tall and weighs 95 kg. The formula for body mass index is: BMI = weight (kg) ÷ height (m)². What is her BMI? Give your answer to one decimal place.,28.4,30.5,32.9,35.6,38.0,32.9,BMI = 95 ÷ (1.70 × 1.70) = 95 ÷ 2.89 = 32.87 ≈ 32.9 kg/m². (BMI ≥30 kg/m² indicates obesity.)
CAL,Calculation Topics for the GPhC Pre-Reg Exam,dose-regimens,Dose and Dosage Regimens,DOS006,"A patient is prescribed flucloxacillin 500 mg four times a day for 7 days for cellulitis. What is the total dose, in grams, that the patient will receive over the entire course?",7 g,10.5 g,14 g,21 g,28 g,14 g,"Total = 500 mg × 4 doses × 7 days = 14,000 mg = 14 g."
CAL,Calculation Topics for the GPhC Pre-Reg Exam,dose-regimens,Dose and Dosage Regimens,DOS007,"A 78-year-old man with end-stage cancer is taking morphine sulfate immediate-release 30 mg PO every 12 hours. He becomes unable to swallow, and the team wishes to convert him to a continuous subcutaneous morphine sulfate infusion via a syringe driver over 24 hours. The PO to SC morphine conversion ratio is 2:1. How many mg of morphine sulfate should be loaded into the syringe driver for 24 hours?",15 mg,30 mg,60 mg,90 mg,120 mg,30 mg,Total daily PO morphine = 30 mg × 2 doses = 60 mg PO. SC equivalent = 60 ÷ 2 = 30 mg SC over 24 hours.
CAL,Calculation Topics for the GPhC Pre-Reg Exam,dose-regimens,Dose and Dosage Regimens,DOS008,A 65-year-old man with breast cancer is prescribed doxorubicin 60 mg/m² IV. His body surface area is 1.85 m². How many mg of doxorubicin should be administered? Give your answer to the nearest whole number.,60 mg,85 mg,111 mg,125 mg,185 mg,111 mg,Dose = 60 mg/m² × 1.85 m² = 111 mg.
CAL,Calculation Topics for the GPhC Pre-Reg Exam,dose-regimens,Dose and Dosage Regimens,DOS009,"A patient with heart failure is currently taking bisoprolol 1.25 mg once daily. The plan is to titrate the dose up to 5 mg once daily, increasing by 1.25 mg increments at weekly intervals. After how many weeks of titration will the patient reach the target dose of 5 mg once daily?",1 week,2 weeks,3 weeks,4 weeks,5 weeks,3 weeks,"Sequence: Week 0 (current): 1.25 mg. Week 1: 2.5 mg. Week 2: 3.75 mg. Week 3: 5 mg. After 3 weeks of titration, the target dose is reached."
CAL,Calculation Topics for the GPhC Pre-Reg Exam,dose-regimens,Dose and Dosage Regimens,DOS010,"A patient is taking codeine phosphate 60 mg four times a day for chronic pain. The plan is to convert her to oral morphine sulfate. The PO codeine to PO morphine conversion ratio is 10:1. What is the equivalent total daily dose of oral morphine, in mg?",12 mg,24 mg,30 mg,60 mg,120 mg,24 mg,Total daily codeine = 60 × 4 = 240 mg. Equivalent oral morphine = 240 ÷ 10 = 24 mg/day.
CAL,Calculation Topics for the GPhC Pre-Reg Exam,dose-regimens,Dose and Dosage Regimens,DOS011,An 80 kg man with sepsis is prescribed a vancomycin loading dose of 25 mg/kg IV. The pharmacy supplies vancomycin 500 mg vials. How many vials are required to provide the loading dose?,2 vials,3 vials,4 vials,5 vials,8 vials,4 vials,Loading dose = 25 × 80 = 2000 mg. Vials needed = ceiling(2000 ÷ 500) = 4 vials.
CAL,Calculation Topics for the GPhC Pre-Reg Exam,dose-regimens,Dose and Dosage Regimens,DOS012,"A 6-year-old child with seasonal allergic rhinitis is prescribed cetirizine 5 mg once daily for 14 days. What is the total cumulative dose, in mg, the child will receive over the full course?",35 mg,50 mg,70 mg,100 mg,140 mg,70 mg,Total dose = 5 mg × 14 days = 70 mg.
CAL,Calculation Topics for the GPhC Pre-Reg Exam,dose-regimens,Dose and Dosage Regimens,DOS013,"A 73 kg patient is prescribed azathioprine 2 mg/kg PO once daily. Azathioprine is supplied as 25 mg and 50 mg tablets only. What is the most practical daily dose, rounding to the nearest 25 mg increment to use whole tablets?",125 mg (5 × 25 mg tabs),146 mg (5 tabs + scoring),150 mg (3 × 50 mg tabs),175 mg (3 × 50 mg + 1 × 25 mg),200 mg (4 × 50 mg tabs),150 mg (3 × 50 mg tabs),"Calculated dose = 2 × 73 = 146 mg. Nearest 25 mg increment = 150 mg, achievable with 3 × 50 mg tablets. (Tablets should not be split unless scored and licensed for division.)"
CAL,Calculation Topics for the GPhC Pre-Reg Exam,dose-regimens,Dose and Dosage Regimens,DOS014,"A patient on a methadone induction regimen receives an initial 10 mg dose at 09:00, with 5 mg additional doses permitted every 4 hours up to a 24-hour maximum of 30 mg. What is the maximum number of 5 mg additional doses the patient can receive in the first 24 hours after the initial dose?",1 dose,2 doses,3 doses,4 doses,5 doses,4 doses,Initial: 10 mg. Maximum total in 24 h: 30 mg. Available for additional doses: 30 − 10 = 20 mg. Number of 5 mg doses = 20 ÷ 5 = 4 additional doses.
CAL,Calculation Topics for the GPhC Pre-Reg Exam,dose-regimens,Dose and Dosage Regimens,DOS015,"A patient with iron-deficiency anaemia is prescribed ferrous sulfate 200 mg one tablet three times a day. Each 200 mg ferrous sulfate tablet contains 65 mg of elemental iron. What is the total daily dose of elemental iron, in mg?",65 mg,130 mg,195 mg,200 mg,600 mg,195 mg,Daily elemental iron = 65 mg × 3 doses = 195 mg.
CAL,Calculation Topics for the GPhC Pre-Reg Exam,dose-regimens,Dose and Dosage Regimens,DOS016,"An 85 kg patient with confirmed deep vein thrombosis is prescribed enoxaparin 1.5 mg/kg subcutaneously once daily. What is the calculated dose, in mg? Give your answer to one decimal place.",85.0 mg,100.0 mg,127.5 mg,142.5 mg,170.0 mg,127.5 mg,"Dose = 1.5 mg/kg × 85 kg = 127.5 mg. (In practice, the dose is rounded to the nearest available pre-filled syringe size.)"
CAL,Calculation Topics for the GPhC Pre-Reg Exam,dose-regimens,Dose and Dosage Regimens,DOS017,A patient with breast cancer has previously received a cumulative dose of 600 mg of doxorubicin. She has a body surface area of 1.7 m² and the lifetime maximum cumulative dose of doxorubicin is 450 mg/m² to limit cardiotoxicity. The planned regimen is 50 mg/m² per cycle. How many additional full cycles can she receive without exceeding the lifetime maximum?,0 cycles,1 cycle,2 cycles,3 cycles,5 cycles,1 cycle,Lifetime max = 450 × 1.7 = 765 mg. Already received = 600 mg. Remaining allowance = 165 mg. Per cycle = 50 × 1.7 = 85 mg. Full cycles possible = floor(165 ÷ 85) = 1 cycle.
CAL,Calculation Topics for the GPhC Pre-Reg Exam,dose-regimens,Dose and Dosage Regimens,DOS018,"A patient was taking warfarin 5 mg once daily but had warfarin held for 2 days due to an elevated INR of 4.5. On day 3, warfarin is restarted at 50% of the previous dose. What is the new total weekly dose, in mg, assuming no further dose changes are made over a 7-day week?",8.75 mg,12.5 mg,17.5 mg,25 mg,35 mg,17.5 mg,New daily dose = 50% × 5 mg = 2.5 mg. Weekly dose = 2.5 × 7 = 17.5 mg.
CAL,Calculation Topics for the GPhC Pre-Reg Exam,dose-regimens,Dose and Dosage Regimens,DOS019,"An 8-year-old boy with acute otitis media is prescribed amoxicillin 500 mg three times a day for 5 days. Amoxicillin 250 mg/5 mL oral suspension is available. What is the total volume, in mL, of suspension required for the full course?",75 mL,100 mL,125 mL,150 mL,200 mL,150 mL,Single dose volume = (500 ÷ 250) × 5 = 10 mL. Daily volume = 10 × 3 = 30 mL. Course volume = 30 × 5 = 150 mL.
CAL,Calculation Topics for the GPhC Pre-Reg Exam,dose-regimens,Dose and Dosage Regimens,DOS020,"A 16-year-old patient weighing 45 kg requires IV paracetamol post-operatively. In adults weighing under 50 kg, the dose is 15 mg/kg per dose to a maximum of 60 mg/kg per 24 hours. What is the maximum number of doses of 15 mg/kg this patient can receive in 24 hours?",2 doses,3 doses,4 doses,5 doses,6 doses,4 doses,Single dose = 15 × 45 = 675 mg. Max 24-h dose = 60 × 45 = 2700 mg. Max doses = 2700 ÷ 675 = 4 doses (typically given every 6 hours).
